a_accuracy1,a_accuracy2,a_accuracy3,a_accuracy4,a_accuracy5,a_accuracy6
0.260305530586731,0.00609230871800046,-0.30188071688763,-0.263099735025979,-0.441689703197246,-0.38489581563767
0.0352664719573709,-0.607597023747457,-0.254818601416248,-0.158891325667478,-0.38048981003178,-0.587442194007599
-0.0339065348768591,-0.174598506919115,-0.336100316076382,-0.322185932015953,-0.497626491320243,-0.259536531440267
0.0751749926158954,-0.109775291530918,-0.33316303235012,0.0461585535610788,-0.110718739797027,-0.537036223926768
-0.419033802528209,-0.203679978968767,-0.00204957523095128,-0.237067844045154,-0.397662913101645,-0.231300082674343
0.253157526174972,-0.285655060629632,-0.345272088104136,-0.0607918431317253,-0.607290727157663,-0.188880365086951
0.2552737310288,-0.224068091969788,-0.46494156457007,-0.0150415719710638,-0.127466773190985,-0.294981910487734
-0.172766184221741,0.0159150607597517,0.118197995140885,0.0165744987702154,-0.590665699216728,-0.316417064265929
0.369861288674517,-0.0583034174378167,-0.0505490902717866,-0.371812286068285,-0.247059729730418,-0.323582170617667
-0.560058086026917,0.123918749438787,-0.318604313126794,-0.25229654376852,-0.290283821352666,-0.177880620746372
0.0748073267560269,-0.105461079329478,-0.49703694773679,-0.442070746182734,-0.562903041079943,-0.159376678813883
0.0151311942332206,-0.292698426950478,-0.691919502670164,-0.190802961117906,-0.116557022572317,-0.216694303760141
0.146624280217523,-0.122316091545195,0.0560310822056532,-0.335260661447235,-0.55032866432668,-0.830489109171204
-0.137701452071018,-0.220482569397199,-0.363157876955164,-0.443120777012238,-0.542411089134981,-0.709849133447819
-0.0852605081139373,-0.0859574075184082,0.128636894260739,-0.0266314467122686,-0.522495013485191,-0.329375258658218
0.324344045040676,0.109852934263331,-0.393753075374228,-0.422426258823887,-0.32665431271026,-0.472019964166508
-0.168982022124172,-0.202328562808773,-0.110106312108073,-0.338853636321239,-0.183721848209471,-1.20786690633161
-0.0987671619273939,-0.285199698720603,0.0112578837275279,-0.258857648606915,-0.521949486024795,-0.130040965951101
0.37370746341551,-0.186728004325773,0.059109917370629,0.0311204501475821,-0.0350092197180812,-0.123046895490247
-0.186316543142613,-0.368316288698495,-0.206908850984877,-0.144432376170035,-0.628568147582223,-0.210905712197755
-0.664819581086509,-0.133630586171061,-0.0949024282378222,-0.318939713595131,-0.562585664693167,-0.279981415667276
-0.00452892249749486,0.0981427592817922,-0.181539697723637,-0.331883932867308,-0.612987181826407,-0.300157533704629
-0.0881920481913229,-0.345477558522461,-0.0147060613070801,-0.16427161675816,-0.300625256455859,-0.264708264855194
0.0394577015290408,-0.0100766715593152,-0.181926939236362,-0.139862106459961,-0.199708228800266,-0.273648999184257
-0.126896065814777,0.0709445827043877,0.0165644869312851,-0.475763468173557,-0.131969409826226,-0.343038494252256
-0.394213430329788,-0.35227531972026,-0.488392345423732,-0.723343046860304,-0.145729871375605,-0.266432966110826
0.299462471349885,0.00857802813526901,-0.157474966204947,-0.123467210282268,-0.0699230083799045,-0.136074225829822
-0.134838246296084,0.0431957124804545,-0.337469725665512,-0.266136170525147,-0.0836448666851143,-0.289755680280927
-0.0463039386922471,0.0213465128474394,-0.5617131138121,-0.134009474539256,-0.139680198374218,-0.149245869878972
-0.0873758303272714,-0.483530699246355,-0.607100579256222,0.00130150653682304,-0.614674794529343,-0.576497430879656
0.0119602856160379,-0.0259239833245436,-0.119830753132828,-0.367979066878138,-0.0787748503394446,-0.403680595608087
-0.142233118381681,-0.0824959659767974,-0.0748262598827117,-0.404064662544089,-0.261763147494889,-0.321780634778574
0.180870074065067,-0.560287374117321,-0.127449199157497,-0.667445411525996,-0.315453423153172,-0.437423729597182
0.0842016831002227,-0.171116107136115,-0.195709500527305,-0.354748775394016,-0.4153657688302,-0.505423930971984
0.114933421241851,-0.179202236582071,0.23482618955581,-0.0407804084974509,-0.0318337115967798,-0.599537045698309
-0.117076027242361,-0.571678165712888,-0.468103825369112,0.0463810609299768,-0.336539260898924,-0.320317428206123
-0.182820866987722,-0.288922830992385,0.0155383169434765,-0.649030307344188,-0.277909582476095,-0.374876217660245
0.489059544917756,-0.0684823357497949,0.118522369683701,-0.267971998748037,-0.03528126418251,-0.17904250183164
0.114076497728157,-0.167496059090765,-0.0903314910400038,-0.463547726765856,-0.511361322709875,-0.560283750233358
-0.486618322267707,-0.229127250943279,-0.397549532850893,-0.0884609932643929,-0.195656246090374,-0.175680833705011
0.043487653125163,-0.372669334391921,-0.329024087541,-0.25136316570107,-0.624382882771531,-0.544580077173955
0.0358057288280772,0.0566494311214462,-0.245642877784356,-0.19311049442644,-0.608983226061215,-0.184687319901383
-0.211476338640911,-0.136314371343703,0.0270956117427908,-0.607365361644076,-0.314458257771504,-0.175004574912314
0.135658666013482,0.20400270881236,-0.0675204927052546,-0.148215327138127,-0.656303878028334,-0.261708656641118
-0.117896944662068,-0.29110458616785,0.0420595969885768,-0.374605592626406,-0.531300709278146,-0.202640549994319
